"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"801155","09005332320000431000000000U8","ALUMINIO ESPAÑOL",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","JOSE LORETO FABELA","CALLE","PRIMERA PRIVADA JOSE LORETO FABELA","EJE VIAL","5 NORTE (AVENIDA RIO GUADALUPE)","CALLE","GENERAL LAZARO CARDENAS","80",,,,,,"COLONIA","SAN JUAN DE ARAGÓN",,,,"07950","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","2131","012","5535992384","ALUMINIO.SALAZAR76@GMAIL.COM",,"Fijo","19.46612185","-99.08061448","2010-07"
"7721374","09011238390000021000000000U3","ALUMINIO ESTRUCTURAL SIN NOMBRE",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","GUILLERMO DUFAY","CALLE","ADRIANA","CALLE","ANA BOLENA","CALLE","DEODATO",,"SN",,,,,"COLONIA","MIGUEL HIDALGO",,,,"13200","09","CIUDAD DE MÉXICO","011","Tláhuac","0001","Tláhuac                                                                                                       ","0626","011",,,,"Fijo","19.29357883","-99.05345162","2019-11"
"1052469","09011332320001441000000000U4","ALUMINIO FERMOND",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","TLAHUAC","CALLE","MANUEL ALEMAN","CALLE","CASTULO GARCIA","CALLE","IGNACIO ORTIZ","6631",,,,,,"COLONIA","SANTIAGO SUR",,,,"13360","09","CIUDAD DE MÉXICO","011","Tláhuac","0001","Tláhuac                                                                                                       ","0128","011",,,,"Fijo","19.29699979","-99.0313575","2010-07"
"11451964","09007332320014041000000000U5","ALUMINIO GONZALEZ",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","BATALLA DE CALPULALPAN","CALLE","15 DE JUNIO DE 1861","CALLE","16 DE MARZO DE 1861","AVENIDA","CANAL DE TEZONTLE",,"SN",,,,,"COLONIA","LEYES DE REFORMA TERCERA SECCIÓN",,,,"09310","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0214","022",,,,"Fijo","19.38138647","-99.06366076","2024-11"
"12331837","09005332320006121000000000U9","ALUMINIO GRIMALDO",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","CERRO COLORADO","CALLE","SAN MIGUEL","CALLE","KILIMANJARO","CALLE","LOMA CHICA","9",,,,"119",,"COLONIA","LOMAS DE CUAUTEPEC",,,,"07110","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0027","046","5568563916",,,"Fijo","19.5660617","-99.13432459","2026-04"
"11051958","09007332320014541000000000U4","ALUMINIO JB","BERNARDO ROSAS","332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","CANAL DE CHALCO LEANDRO VALLE","CALLE","RIO JUCHIPILA","CALLE","RIO LENA","CALLE","RIO ISRAEL","55",,,,,,"COLONIA","VALLE DE SAN LORENZO",,,,"09940","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","3539","011","5541272512",,,"Fijo","19.29423902","-99.07857","2024-11"
"842444","09007332320001031000000000U1","ALUMINIO JC",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","CANAL DE CHALCO LEANDRO VALLE","AVENIDA","EMILIANO ZAPATA","CALLE","RIO DON","CALLE","RIO ISRAEL",,"SN",,,,,"COLONIA","VALLE DE SAN LORENZO",,,,"09970","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","3539","009","5584166301",,,"Fijo","19.29313726","-99.07748152","2010-07"
"10421300","09007332320014331000000000U0","ALUMINIO JOSE",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","PIAXTLA","CALLE","CERRADA GRAVA","CALLE","CHAMPUSCO","CALLE","SAN ISIDRO","1",,,,,,"COLONIA","LOMAS DE SAN LORENZO",,,,"09780","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","2051","047","5635947841",,,"Fijo","19.31460772","-99.0570543","2024-11"
"8254381","09007332320010891000000000U7","ALUMINIO JOSE ANDRES",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","DE LAS MINAS","CERRADA","PRIMERA PALMAS","CALLE","BENITO JUAREZ","CALLE","3","41",,,,,,"COLONIA","XALPA",,,,"09640","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","3083","006",,,,"Fijo","19.33641658","-99.01866235","2019-11"
"772954","09005332212000113000000000U1","ALUMINIO LA ESTRELLA DEL HOGAR",,"332212","Fabricación de utensilios de cocina metálicos","11 a 30 personas","CALLE","OCOTLAN","CALLE","MORELOS","CALLE","PACHUCA","CALLE","INDEPENDENCIA","11","M 51",,,,,"COLONIA","SAN FELIPE DE JESÚS",,,,"07510","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","1190","020",,,,"Fijo","19.49272947","-99.08141147","2010-07"
"9134595","09005238390000111000000000U4","ALUMINIO LOS OAXACOS",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","MANUEL AVILA CAMACHO","CALLE","LAZARO CARDENAS","CALLE","RUIZ CORTINES","AVENIDA","ADOLFO LOPEZ MATEOS","15",,,,,,"COLONIA","BENITO JUÁREZ",,,,"07240","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0258","021",,,,"Fijo","19.5323468","-99.14100379","2019-11"
"10985040","09005332320006152000000000U4","ALUMINIO MANUFACTURADO SM","ALUMINIO MANUFACTURADO SM","332320","Fabricación de productos de herrería","6 a 10 personas","CALLE","PALMAS","CERRADA","PRIMERA PALMAS","PRIVADA","PRIVADA DE LAS PALMAS","CALLE","CIPRES","61",,,,,,"COLONIA","DEL BOSQUE",,,,"07207","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","3093","024",,,,"Fijo","19.54436679","-99.14347467","2024-11"
"8276840","09005332320005391000000000U9","ALUMINIO MONACO",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","316","CALLE","309","CALLE","307","CALLE","318",,"SN",,,,,"COLONIA","NUEVA ATZACOALCO",,,,"07420","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0703","021",,,,"Fijo","19.50349815","-99.08567122","2019-11"
"838549","09007332320005041000000000U6","ALUMINIO NERI",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","TLAHUAC","CALLE","SAN LORENZO","CALLE","DEPORTES","CALLE","PLAZA JUAREZ","3915",,,,,,"COLONIA","SAN LORENZO TEZONCO",,,,"09790","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","2102","001","5513911742",,,"Fijo","19.31082453","-99.06965567","2010-07"
"10515563","09017332320002381000000000U8","ALUMINIO PRISMA",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","EDUARDO BUSTAMANTE","CALLE","ERNESTO P. URUCHURTU","CALLE","JAVIER BARROS SIERRA","CALLE","CORONA DEL ROSAL","17","MZ 16",,,,,"COLONIA","ADOLFO LÓPEZ MATEOS",,,,"15670","09","CIUDAD DE MÉXICO","017","Venustiano Carranza","0001","Venustiano Carranza                                                                                           ","087A","009",,,,"Fijo","19.42307382","-99.07051897","2024-11"
"1050502","09011332320000161000000000U9","ALUMINIO PROGRESO",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","TLAHUAC","CALLE","JOSE MARIA BECERRIL","CALLE","MORELOS","AVENIDA","FERROCARRIL SAN RAFAEL ATLIXCO",,"SN",,,,,"PUERTO","SAN FRANCISCO TLALTENCO",,,,"13400","09","CIUDAD DE MÉXICO","011","Tláhuac","0001","Tláhuac                                                                                                       ","0132","017","5558412439",,,"Fijo","19.29151052","-99.01631433","2010-07"
"10105109","09007332320014341000000000U9","ALUMINIO PUERTAS Y VENTANAS",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","SUR 125","CALLE","CAMPESINOS","CALLE","AGRICULTORES","CALLE","SILOS",,"SN",,,,,"COLONIA","LOS CIPRESES",,,,"09810","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","1195","001","5516506411",,,"Fijo","19.3544541","-99.10876417","2024-11"
"8736630","09013332320003241000000000U2","ALUMINIO RESIDENCIAL",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","NUEVA XOCHIMILCO TULYEHUALCO","CALLE","COCOXOCHITL","PRIVADA","NINGUNO","PRIVADA","NINGUNO",,"SN",,,,,"PUEBLO","RANCHO TEJOMULCO",,,,"16450","09","CIUDAD DE MÉXICO","013","Xochimilco","0001","Xochimilco                                                                                                    ","0461","014","5543613146",,,"Fijo","19.24723245","-99.08659469","2019-11"
"11555179","09012332320004891000000000U5","ALUMINIO SIN NOMBRE",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","CAMINO AL AJUSCO","CERRADA","NINGUNO","CALLE","PROLONGACION DE LA PEQUEÑA PROPIEDAD","CALLE","CAMINO AL COLIBRI","9",,,,,,"COLONIA","LOMAS DE TEXCALATLAC",,,,"14470","09","CIUDAD DE MÉXICO","012","Tlalpan","0001","Tlalpan                                                                                                       ","2441","005","5561166847",,,"Fijo","19.23732467","-99.15157143","2024-11"
"10874470","09006332320002251000000000U6","ALUMINIO SIN NOMBRE",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","GUILLERMO PRIETO","CALLE","JOSE MARIA MATA","CALLE","IGNACIO L VALLARTA","AVENIDA","JUAN ALVAREZ","15",,,,,,"COLONIA","CAMPAMENTO DOS DE OCTUBRE",,,,"08930","09","CIUDAD DE MÉXICO","006","Iztacalco","0001","Iztacalco                                                                                                     ","0804","012",,,,"Fijo","19.38395905","-99.11543592","2024-11"
"10131488","09013332320003881000000000U5","ALUMINIO SN NOMBRE",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","CAMINO AL AJUSCO","CALLE","CERRO LAS TORRES","CERRADA","CERRO AGUACATEPEC","CALLE","CERRO LAS TORRES",,"SN",,,,,"COLONIA","AMPLIACIÓN TEPEPAN",,,,"16029","09","CIUDAD DE MÉXICO","013","Xochimilco","0001","Xochimilco                                                                                                    ","1332","033",,,,"Fijo","19.26633234","-99.13476588","2024-11"
"669672","09005332320004334002000000U0","ALUMINIO TIMESA",,"332320","Fabricación de productos de herrería","6 a 10 personas","CALLE","RANCHO GRANDE","CALLE","BARRANCA PEÑA GORDA","CALLE","SAN MIGUEL","CALLE","SEGUNDA CERRADA SAN MIGUEL","97",,,,,,"COLONIA","SAN MIGUEL",,,,"07100","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0050","045","5553037325",,,"Fijo","19.56095051","-99.13528327","2014-12"
"720203","09007332320008611000000000U3","ALUMINIO VALVI",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","CANAL DE TEZONTLE","CALLE","25 DE FEBRERO DE 1861","CALLE","16 DE MARZO DE 1861","CALLE","BATALLA DE CALPULALPAN","178","A",,,,,"COLONIA","LEYES DE REFORMA TERCERA SECCIÓN",,,,"09310","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0214","021","5549821946","ALUMINIOVALVI@HOTMAIL.COM",,"Fijo","19.38307117","-99.06465448","2014-12"
"742077","09007332320007361000000000U6","ALUMINIO VIDRIO Y HERRERIA NUÑEZ",,"332320","Fabricación de productos de herrería","0 a 5 personas","EJE VIAL","3 SUR FERROCARRIL DE RIO FRIO","CALLE","PLAZA LORETO","CALLE","CIRCUITO","CIRCUITO","PLAZA BUENAVISTA","20","MZ 19 LT 20",,,,,"COLONIA","DOCTOR ALFONSO ORTIZ TIRADO",,,,"09020","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","2390","016",,,,"Fijo","19.38866498","-99.07644261","2010-07"
"7627034","09013332320003131000000000U5","ALUMINIO VIDRIO Y HERRERIA SIN NOMBRE",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","ROSELINA","AVENIDA","PROLONGACION DIVISION DEL NORTE","CALLE","RUBELLON","AVENIDA","PROLONGACION DIVISION DEL NORTE","81","B",,,,,"COLONIA","POTRERO SAN BERNARDINO",,,,"16030","09","CIUDAD DE MÉXICO","013","Xochimilco","0001","Xochimilco                                                                                                    ","0086","002","5546726502",,,"Fijo","19.2684724","-99.11880678","2019-11"
"714263","09007332510000151000000000U4","ALUMINIO Y HERRAJES",,"332510","Fabricación de herrajes y cerraduras","0 a 5 personas","AVENIDA","TOLTECAS","CERRADA","SEGUNDA TOLTECAS","CALLE","5 DE MAYO","CALLE","TERCER ANILLO DE CIRCUNVALACION","248",,,,,,"BARRIO","SANTA BÁRBARA",,,,"09000","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0962","004","5542646050",,,"Fijo","19.36352096","-99.10287686","2014-12"
"10283167","09005332320006131000000000U8","ALUMINIO Y HERRAJES MONACO",,"332320","Fabricación de productos de herrería","0 a 5 personas","EJE VIAL","3 ORIENTE AVENIDA INGENIERO EDUARDO MOLINA","CALLE","314","CALLE","312","CALLE","303","196","BIS",,,,,"COLONIA","NUEVA ATZACOALCO",,,,"07420","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0845","028","5582832438",,,"Fijo","19.50022432","-99.08843899","2024-11"
"735671","09007332320007321000000000U0","ALUMINIO Y HERRERIA",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","JUSTO SIERRA","CALLE","MELCHOR OCAMPO","CERRADA","CUARTA JUSTO SIERRA","CALLE","MOCTEZUMA","57","A",,,"0","MZA 6 LT 24","COLONIA","LOMAS DE SANTA CRUZ",,,,"09709","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","305A","006","5561140562",,,"Fijo","19.33528664","-99.03665392","2014-12"
"992418","09003332320001603002000000U6","ALUMINIO Y HERRERIA 3M","ALUMINIO Y HERRERIA 3M","332320","Fabricación de productos de herrería","11 a 30 personas","AVENIDA","ANTONIO DELFIN MADRIGAL","CERRADA","TERCERA ANTONIO DELFIN MADRIGAL","AVENIDA","ESCUINAPA","CERRADA","MOMOLUCO","13","A",,,,"A","COLONIA","PEDREGAL DE SANTO DOMINGO",,,,"04369","09","CIUDAD DE MÉXICO","003","Coyoacán","0001","Coyoacán                                                                                                      ","061A","008",,,,"Fijo","19.331775","-99.17359127","2010-07"
"10584897","09017332320002461000000000U8","ALUMINIO Y HERRERIA ALUMMOST",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","AFRICA","CALLE","JAPON","CALLE","CAIRO","CALLE","CAIRO","64",,,,,,"COLONIA","ROMERO RUBIO",,,,"15400","09","CIUDAD DE MÉXICO","017","Venustiano Carranza","0001","Venustiano Carranza                                                                                           ","030A","025","5548924645",,,"Fijo","19.44220196","-99.09975003","2024-11"
"11145253","09012332320004871000000000U7","ALUMINIO Y HERRERIA AYORIA",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","MEXICO","AVENIDA","MEXICO","CALLE","CERRADA DEL OLVIDO","PRIVADA","OLVIDO",,"SN",,,,,"PUEBLO","MAGDALENA PETLACALCO",,,,"14480","09","CIUDAD DE MÉXICO","012","Tlalpan","0001","Tlalpan                                                                                                       ","1617","002","5520802023",,,"Fijo","19.23430849","-99.17324099","2024-11"
"11356555","09007332320012911000000000U1","ALUMINIO Y HERRERIA BAUTISTA",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","VILLA INFERIOR","PRIVADA","FRANCISCO INOJOSA","CALLE","VILLA FRIA","CALLE","OLMECAS","18","MZ 1",,,,,"COLONIA","DESARROLLO URBANO QUETZALCOATL",,,,"09700","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","5501","026",,,,"Fijo","19.32148434","-99.04007541","2024-11"
"970869","09013332320000911000000000U3","ALUMINIO Y HERRERIA CHAVEZ",,"332320","Fabricación de productos de herrería","0 a 5 personas","CONTINUACION","BOULEVARD ADOLFO RUIZ CORTINES","CALLE","RINCON DE LAS ROSAS","CERRADA","CERRADA DE LOS NARDOS","OTRO(ESPECIFIQUE)","AREA VERDE",,"SN",,,,,"COLONIA","SAN BARTOLO EL CHICO",,,,"16010","09","CIUDAD DE MÉXICO","013","Xochimilco","0001","Xochimilco                                                                                                    ","0029","021","5580985608","HERRERIAYALUMINIOCHAVEZ54@OUTLOOK.COM",,"Fijo","19.28381079","-99.12900962","2010-07"
